"location","date","age_group","target","value","population"
"47","2023-04-15","65-130","inc hosp",0,1220989
"47","2023-04-08","65-130","rate hosp",0.4,1220989
"47","2023-04-08","65-130","inc hosp",4.883956,1220989
"47","2023-04-01","65-130","rate hosp",0,1220989
"47","2023-04-01","65-130","inc hosp",0,1220989
"47","2023-03-25","65-130","rate hosp",0,1220989
"47","2023-03-25","65-130","inc hosp",0,1220989
"47","2023-03-18","65-130","rate hosp",0.4,1220989
"47","2023-03-18","65-130","inc hosp",4.883956,1220989
"47","2023-03-11","65-130","rate hosp",0,1220989
"47","2023-03-11","65-130","inc hosp",0,1220989
"47","2023-03-04","65-130","rate hosp",0.4,1220989
"47","2023-03-04","65-130","inc hosp",4.883956,1220989
"47","2023-02-25","65-130","rate hosp",0,1220989
"47","2023-02-25","65-130","inc hosp",0,1220989
"47","2023-02-18","65-130","rate hosp",0,1220989
"47","2023-02-18","65-130","inc hosp",0,1220989
"47","2023-02-11","65-130","rate hosp",0,1220989
"47","2023-02-11","65-130","inc hosp",0,1220989
"47","2023-02-04","65-130","rate hosp",0.4,1220989
"47","2023-02-04","65-130","inc hosp",4.883956,1220989
"47","2023-01-28","65-130","rate hosp",0,1220989
"47","2023-01-28","65-130","inc hosp",0,1220989
"47","2023-01-21","65-130","rate hosp",0,1220989
"47","2023-01-21","65-130","inc hosp",0,1220989
"47","2023-01-14","65-130","rate hosp",0.4,1220989
"47","2023-01-14","65-130","inc hosp",4.883956,1220989
"47","2023-01-07","65-130","rate hosp",0.8,1220989
"47","2023-01-07","65-130","inc hosp",9.767912,1220989
"47","2022-12-31","65-130","rate hosp",1.5,1220989
"47","2022-12-31","65-130","inc hosp",18.314835,1220989
"47","2022-12-24","65-130","rate hosp",0.4,1220989
"47","2022-12-24","65-130","inc hosp",4.883956,1220989
"47","2022-12-17","65-130","rate hosp",0.8,1220989
"47","2022-12-17","65-130","inc hosp",9.767912,1220989
"47","2022-12-10","65-130","rate hosp",0.8,1220989
"47","2022-12-10","65-130","inc hosp",9.767912,1220989
"47","2022-12-03","65-130","rate hosp",1.9,1220989
"47","2022-12-03","65-130","inc hosp",23.198791,1220989
"47","2022-11-26","65-130","rate hosp",0.8,1220989
"47","2022-11-26","65-130","inc hosp",9.767912,1220989
"47","2022-11-19","65-130","rate hosp",1.1,1220989
"47","2022-11-19","65-130","inc hosp",13.430879,1220989
"47","2022-11-12","65-130","rate hosp",1.1,1220989
"47","2022-11-12","65-130","inc hosp",13.430879,1220989
"47","2022-11-05","65-130","rate hosp",1.9,1220989
"47","2022-11-05","65-130","inc hosp",23.198791,1220989
"47","2022-10-29","65-130","rate hosp",1.5,1220989
"47","2022-10-29","65-130","inc hosp",18.314835,1220989
"47","2022-10-22","65-130","rate hosp",2.3,1220989
"47","2022-10-22","65-130","inc hosp",28.082747,1220989
"47","2022-10-15","65-130","rate hosp",1.5,1220989
"47","2022-10-15","65-130","inc hosp",18.314835,1220989
"47","2022-10-08","65-130","rate hosp",1.5,1220989
"47","2022-10-08","65-130","inc hosp",18.314835,1220989
"41","2023-09-30","65-130","rate hosp",0,815678
"41","2023-09-30","65-130","inc hosp",0,815678
"41","2023-09-23","65-130","rate hosp",0.7,815678
"41","2023-09-23","65-130","inc hosp",5.709746,815678
"41","2023-09-16","65-130","rate hosp",0,815678
"41","2023-09-16","65-130","inc hosp",0,815678
"41","2023-09-09","65-130","rate hosp",0,815678
"41","2023-09-09","65-130","inc hosp",0,815678
"41","2023-09-02","65-130","rate hosp",0,815678
"41","2023-09-02","65-130","inc hosp",0,815678
"41","2023-08-26","65-130","rate hosp",0,815678
"41","2023-08-26","65-130","inc hosp",0,815678
"41","2023-08-19","65-130","rate hosp",0,815678
"41","2023-08-19","65-130","inc hosp",0,815678
"41","2023-08-12","65-130","rate hosp",0.3,815678
"41","2023-08-12","65-130","inc hosp",2.447034,815678
"41","2023-08-05","65-130","rate hosp",0,815678
"41","2023-08-05","65-130","inc hosp",0,815678
"41","2023-07-29","65-130","rate hosp",0,815678
"41","2023-07-29","65-130","inc hosp",0,815678
"41","2023-07-22","65-130","rate hosp",0,815678
"41","2023-07-22","65-130","inc hosp",0,815678
"41","2023-07-15","65-130","rate hosp",0,815678
"41","2023-07-15","65-130","inc hosp",0,815678
"41","2023-07-08","65-130","rate hosp",0,815678
"41","2023-07-08","65-130","inc hosp",0,815678
"41","2023-07-01","65-130","rate hosp",0,815678
"41","2023-07-01","65-130","inc hosp",0,815678
"41","2023-06-24","65-130","rate hosp",0.3,815678
"41","2023-06-24","65-130","inc hosp",2.447034,815678
"41","2023-06-17","65-130","rate hosp",0,815678
"41","2023-06-17","65-130","inc hosp",0,815678
"41","2023-06-10","65-130","rate hosp",0.3,815678
"41","2023-06-10","65-130","inc hosp",2.447034,815678
"41","2023-06-03","65-130","rate hosp",0,815678
"41","2023-06-03","65-130","inc hosp",0,815678
"41","2023-05-27","65-130","rate hosp",0,815678
"41","2023-05-27","65-130","inc hosp",0,815678
"41","2023-05-20","65-130","rate hosp",0,815678
"41","2023-05-20","65-130","inc hosp",0,815678
"41","2023-05-13","65-130","rate hosp",0,815678
"41","2023-05-13","65-130","inc hosp",0,815678
"41","2023-05-06","65-130","rate hosp",0,815678
"41","2023-05-06","65-130","inc hosp",0,815678
"41","2023-04-29","65-130","rate hosp",0,815678
"41","2023-04-29","65-130","inc hosp",0,815678
"41","2023-04-22","65-130","rate hosp",0.7,815678
"41","2023-04-22","65-130","inc hosp",5.709746,815678
"41","2023-04-15","65-130","rate hosp",0,815678
"41","2023-04-15","65-130","inc hosp",0,815678
"41","2023-04-08","65-130","rate hosp",0,815678
"41","2023-04-08","65-130","inc hosp",0,815678
"41","2023-04-01","65-130","rate hosp",0.3,815678
"41","2023-04-01","65-130","inc hosp",2.447034,815678
"41","2023-03-25","65-130","rate hosp",0.3,815678
"41","2023-03-25","65-130","inc hosp",2.447034,815678
"41","2023-03-18","65-130","rate hosp",0,815678
"41","2023-03-18","65-130","inc hosp",0,815678
"41","2023-03-11","65-130","rate hosp",0.3,815678
"41","2023-03-11","65-130","inc hosp",2.447034,815678
"41","2023-03-04","65-130","rate hosp",1.4,815678
"41","2023-03-04","65-130","inc hosp",11.419492,815678
"41","2023-02-25","65-130","rate hosp",1,815678
"41","2023-02-25","65-130","inc hosp",8.15678,815678
"41","2023-02-18","65-130","rate hosp",0.7,815678
"41","2023-02-18","65-130","inc hosp",5.709746,815678
"41","2023-02-11","65-130","rate hosp",1.4,815678
"41","2023-02-11","65-130","inc hosp",11.419492,815678
"41","2023-02-04","65-130","rate hosp",1.4,815678
"41","2023-02-04","65-130","inc hosp",11.419492,815678
"41","2023-01-28","65-130","rate hosp",1.7,815678
"41","2023-01-28","65-130","inc hosp",13.866526,815678
"41","2023-01-21","65-130","rate hosp",2.4,815678
"41","2023-01-21","65-130","inc hosp",19.576272,815678
"41","2023-01-14","65-130","rate hosp",3.1,815678
"41","2023-01-14","65-130","inc hosp",25.286018,815678
"41","2023-01-07","65-130","rate hosp",5.8,815678
"41","2023-01-07","65-130","inc hosp",47.309324,815678
"41","2022-12-31","65-130","rate hosp",5.1,815678
"41","2022-12-31","65-130","inc hosp",41.599578,815678
"41","2022-12-24","65-130","rate hosp",5.1,815678
"41","2022-12-24","65-130","inc hosp",41.599578,815678
"41","2022-12-17","65-130","rate hosp",7.1,815678
"41","2022-12-17","65-130","inc hosp",57.913138,815678
"41","2022-12-10","65-130","rate hosp",9.2,815678
"41","2022-12-10","65-130","inc hosp",75.042376,815678
"41","2022-12-03","65-130","rate hosp",9.5,815678
"41","2022-12-03","65-130","inc hosp",77.48941,815678
"41","2022-11-26","65-130","rate hosp",4.8,815678
"41","2022-11-26","65-130","inc hosp",39.152544,815678
"41","2022-11-19","65-130","rate hosp",1.4,815678
"41","2022-11-19","65-130","inc hosp",11.419492,815678
"41","2022-11-12","65-130","rate hosp",0.7,815678
"41","2022-11-12","65-130","inc hosp",5.709746,815678
"41","2022-11-05","65-130","rate hosp",1.4,815678
"41","2022-11-05","65-130","inc hosp",11.419492,815678
"41","2022-10-29","65-130","rate hosp",0,815678
"41","2022-10-29","65-130","inc hosp",0,815678
"41","2022-10-22","65-130","rate hosp",0.3,815678
"41","2022-10-22","65-130","inc hosp",2.447034,815678
"41","2022-10-15","65-130","rate hosp",0.3,815678
"41","2022-10-15","65-130","inc hosp",2.447034,815678
"41","2022-10-08","65-130","rate hosp",0,815678
"41","2022-10-08","65-130","inc hosp",0,815678
"36","2023-09-30","65-130","rate hosp",0,3563576
"36","2023-09-30","65-130","inc hosp",0,3563576
"36","2023-09-23","65-130","rate hosp",0,3563576
"36","2023-09-23","65-130","inc hosp",0,3563576
"36","2023-09-16","65-130","rate hosp",0,3563576
"36","2023-09-16","65-130","inc hosp",0,3563576
"36","2023-09-09","65-130","rate hosp",0.3,3563576
"36","2023-09-09","65-130","inc hosp",10.690728,3563576
"36","2023-09-02","65-130","rate hosp",0,3563576
"36","2023-09-02","65-130","inc hosp",0,3563576
"36","2023-08-26","65-130","rate hosp",0,3563576
"36","2023-08-26","65-130","inc hosp",0,3563576
"36","2023-08-19","65-130","rate hosp",0,3563576
"36","2023-08-19","65-130","inc hosp",0,3563576
"36","2023-08-12","65-130","rate hosp",0.3,3563576
"36","2023-08-12","65-130","inc hosp",10.690728,3563576
"36","2023-08-05","65-130","rate hosp",0,3563576
"36","2023-08-05","65-130","inc hosp",0,3563576
"36","2023-07-29","65-130","rate hosp",0,3563576
"36","2023-07-29","65-130","inc hosp",0,3563576
"36","2023-07-22","65-130","rate hosp",0,3563576
"36","2023-07-22","65-130","inc hosp",0,3563576
"36","2023-07-15","65-130","rate hosp",0,3563576
"36","2023-07-15","65-130","inc hosp",0,3563576
"36","2023-07-08","65-130","rate hosp",0,3563576
"36","2023-07-08","65-130","inc hosp",0,3563576
"36","2023-07-01","65-130","rate hosp",0,3563576
"36","2023-07-01","65-130","inc hosp",0,3563576
"36","2023-06-24","65-130","rate hosp",0,3563576
"36","2023-06-24","65-130","inc hosp",0,3563576
"36","2023-06-17","65-130","rate hosp",0,3563576
"36","2023-06-17","65-130","inc hosp",0,3563576
"36","2023-06-10","65-130","rate hosp",0,3563576
"36","2023-06-10","65-130","inc hosp",0,3563576
"36","2023-06-03","65-130","rate hosp",0,3563576
"36","2023-06-03","65-130","inc hosp",0,3563576
"36","2023-05-27","65-130","rate hosp",0,3563576
"36","2023-05-27","65-130","inc hosp",0,3563576
"36","2023-05-20","65-130","rate hosp",0.3,3563576
"36","2023-05-20","65-130","inc hosp",10.690728,3563576
"36","2023-05-13","65-130","rate hosp",0,3563576
"36","2023-05-13","65-130","inc hosp",0,3563576
"36","2023-05-06","65-130","rate hosp",0.3,3563576
"36","2023-05-06","65-130","inc hosp",10.690728,3563576
"36","2023-04-29","65-130","rate hosp",0.9,3563576
"36","2023-04-29","65-130","inc hosp",32.072184,3563576
"36","2023-04-22","65-130","rate hosp",1.1,3563576
"36","2023-04-22","65-130","inc hosp",39.199336,3563576
"36","2023-04-15","65-130","rate hosp",1.1,3563576
"36","2023-04-15","65-130","inc hosp",39.199336,3563576
"36","2023-04-08","65-130","rate hosp",1.1,3563576
"36","2023-04-08","65-130","inc hosp",39.199336,3563576
"36","2023-04-01","65-130","rate hosp",1.1,3563576
"36","2023-04-01","65-130","inc hosp",39.199336,3563576
"36","2023-03-25","65-130","rate hosp",0.6,3563576
"36","2023-03-25","65-130","inc hosp",21.381456,3563576
"36","2023-03-18","65-130","rate hosp",0.9,3563576
"36","2023-03-18","65-130","inc hosp",32.072184,3563576
"36","2023-03-11","65-130","rate hosp",2.3,3563576
"36","2023-03-11","65-130","inc hosp",81.962248,3563576
"36","2023-03-04","65-130","rate hosp",2,3563576
"36","2023-03-04","65-130","inc hosp",71.27152,3563576
"36","2023-02-25","65-130","rate hosp",0.9,3563576
"36","2023-02-25","65-130","inc hosp",32.072184,3563576
"36","2023-02-18","65-130","rate hosp",2.6,3563576
"36","2023-02-18","65-130","inc hosp",92.652976,3563576
"36","2023-02-11","65-130","rate hosp",1.4,3563576
"36","2023-02-11","65-130","inc hosp",49.890064,3563576
"36","2023-02-04","65-130","rate hosp",1.4,3563576
"36","2023-02-04","65-130","inc hosp",49.890064,3563576
"36","2023-01-28","65-130","rate hosp",0.6,3563576
"36","2023-01-28","65-130","inc hosp",21.381456,3563576
"36","2023-01-21","65-130","rate hosp",1.4,3563576
"36","2023-01-21","65-130","inc hosp",49.890064,3563576
"36","2023-01-14","65-130","rate hosp",3.4,3563576
"36","2023-01-14","65-130","inc hosp",121.161584,3563576
"36","2023-01-07","65-130","rate hosp",5.4,3563576
"36","2023-01-07","65-130","inc hosp",192.433104,3563576
"36","2022-12-31","65-130","rate hosp",4.3,3563576
"36","2022-12-31","65-130","inc hosp",153.233768,3563576
"36","2022-12-24","65-130","rate hosp",5.1,3563576
"36","2022-12-24","65-130","inc hosp",181.742376,3563576
"36","2022-12-17","65-130","rate hosp",7.7,3563576
"36","2022-12-17","65-130","inc hosp",274.395352,3563576
"36","2022-12-10","65-130","rate hosp",7.4,3563576
"36","2022-12-10","65-130","inc hosp",263.704624,3563576
"36","2022-12-03","65-130","rate hosp",9.6,3563576
"36","2022-12-03","65-130","inc hosp",342.103296,3563576
"36","2022-11-26","65-130","rate hosp",5.4,3563576
"36","2022-11-26","65-130","inc hosp",192.433104,3563576
"36","2022-11-19","65-130","rate hosp",5.4,3563576
"36","2022-11-19","65-130","inc hosp",192.433104,3563576
"36","2022-11-12","65-130","rate hosp",5.4,3563576
"36","2022-11-12","65-130","inc hosp",192.433104,3563576
"36","2022-11-05","65-130","rate hosp",4.8,3563576
"36","2022-11-05","65-130","inc hosp",171.051648,3563576
"36","2022-10-29","65-130","rate hosp",2.8,3563576
"36","2022-10-29","65-130","inc hosp",99.780128,3563576
"36","2022-10-22","65-130","rate hosp",1.4,3563576
"36","2022-10-22","65-130","inc hosp",49.890064,3563576
"36","2022-10-15","65-130","rate hosp",1.4,3563576
"36","2022-10-15","65-130","inc hosp",49.890064,3563576
"36","2022-10-08","65-130","rate hosp",0.9,3563576
"36","2022-10-08","65-130","inc hosp",32.072184,3563576
"35","2023-09-30","65-130","rate hosp",0,403403
"35","2023-09-30","65-130","inc hosp",0,403403
"35","2023-09-23","65-130","rate hosp",0,403403
"35","2023-09-23","65-130","inc hosp",0,403403
"35","2023-09-16","65-130","rate hosp",0,403403
"35","2023-09-16","65-130","inc hosp",0,403403
"35","2023-09-09","65-130","rate hosp",0,403403
"35","2023-09-09","65-130","inc hosp",0,403403
"35","2023-09-02","65-130","rate hosp",0,403403
"35","2023-09-02","65-130","inc hosp",0,403403
"35","2023-08-26","65-130","rate hosp",0,403403
"35","2023-08-26","65-130","inc hosp",0,403403
"35","2023-08-19","65-130","rate hosp",0,403403
"35","2023-08-19","65-130","inc hosp",0,403403
"35","2023-08-12","65-130","rate hosp",0,403403
"35","2023-08-12","65-130","inc hosp",0,403403
"35","2023-08-05","65-130","rate hosp",0,403403
"35","2023-08-05","65-130","inc hosp",0,403403
"35","2023-07-29","65-130","rate hosp",0,403403
"35","2023-07-29","65-130","inc hosp",0,403403
"35","2023-07-22","65-130","rate hosp",0,403403
"35","2023-07-22","65-130","inc hosp",0,403403
"35","2023-07-15","65-130","rate hosp",0.8,403403
"35","2023-07-15","65-130","inc hosp",3.227224,403403
"35","2023-07-08","65-130","rate hosp",0,403403
"35","2023-07-08","65-130","inc hosp",0,403403
"35","2023-07-01","65-130","rate hosp",0,403403
"35","2023-07-01","65-130","inc hosp",0,403403
"35","2023-06-24","65-130","rate hosp",0,403403
"35","2023-06-24","65-130","inc hosp",0,403403
"35","2023-06-17","65-130","rate hosp",0,403403
"35","2023-06-17","65-130","inc hosp",0,403403
"35","2023-06-10","65-130","rate hosp",0,403403
"35","2023-06-10","65-130","inc hosp",0,403403
"35","2023-06-03","65-130","rate hosp",0,403403
"35","2023-06-03","65-130","inc hosp",0,403403
"35","2023-05-27","65-130","rate hosp",0,403403
"35","2023-05-27","65-130","inc hosp",0,403403
"35","2023-05-20","65-130","rate hosp",0,403403
"35","2023-05-20","65-130","inc hosp",0,403403
"35","2023-05-13","65-130","rate hosp",0,403403
"35","2023-05-13","65-130","inc hosp",0,403403
"35","2023-05-06","65-130","rate hosp",0,403403
"35","2023-05-06","65-130","inc hosp",0,403403
"35","2023-04-29","65-130","rate hosp",0,403403
"35","2023-04-29","65-130","inc hosp",0,403403
"35","2023-04-22","65-130","rate hosp",0,403403
"35","2023-04-22","65-130","inc hosp",0,403403
"35","2023-04-15","65-130","rate hosp",0,403403
"35","2023-04-15","65-130","inc hosp",0,403403
"35","2023-04-08","65-130","rate hosp",0,403403
"35","2023-04-08","65-130","inc hosp",0,403403
"35","2023-04-01","65-130","rate hosp",0.8,403403
"35","2023-04-01","65-130","inc hosp",3.227224,403403
"35","2023-03-25","65-130","rate hosp",0,403403
"35","2023-03-25","65-130","inc hosp",0,403403
"35","2023-03-18","65-130","rate hosp",0,403403
"35","2023-03-18","65-130","inc hosp",0,403403
"35","2023-03-11","65-130","rate hosp",0,403403
"35","2023-03-11","65-130","inc hosp",0,403403
"35","2023-03-04","65-130","rate hosp",0.8,403403
"35","2023-03-04","65-130","inc hosp",3.227224,403403
"35","2023-02-25","65-130","rate hosp",0,403403
"35","2023-02-25","65-130","inc hosp",0,403403
"35","2023-02-18","65-130","rate hosp",0.8,403403
"35","2023-02-18","65-130","inc hosp",3.227224,403403
"35","2023-02-11","65-130","rate hosp",0.8,403403
"35","2023-02-11","65-130","inc hosp",3.227224,403403
"35","2023-02-04","65-130","rate hosp",0.8,403403
"35","2023-02-04","65-130","inc hosp",3.227224,403403
"35","2023-01-28","65-130","rate hosp",1.6,403403
"35","2023-01-28","65-130","inc hosp",6.454448,403403
"35","2023-01-21","65-130","rate hosp",1.6,403403
"35","2023-01-21","65-130","inc hosp",6.454448,403403
"35","2023-01-14","65-130","rate hosp",1.6,403403
"35","2023-01-14","65-130","inc hosp",6.454448,403403
"35","2023-01-07","65-130","rate hosp",0.8,403403
"35","2023-01-07","65-130","inc hosp",3.227224,403403
"35","2022-12-31","65-130","rate hosp",0.8,403403
"35","2022-12-31","65-130","inc hosp",3.227224,403403
"35","2022-12-24","65-130","rate hosp",1.6,403403
"35","2022-12-24","65-130","inc hosp",6.454448,403403
"35","2022-12-17","65-130","rate hosp",1.6,403403
"35","2022-12-17","65-130","inc hosp",6.454448,403403
"35","2022-12-10","65-130","rate hosp",4.9,403403
"35","2022-12-10","65-130","inc hosp",19.766747,403403
"35","2022-12-03","65-130","rate hosp",6.6,403403
"35","2022-12-03","65-130","inc hosp",26.624598,403403
"35","2022-11-26","65-130","rate hosp",4.1,403403
"35","2022-11-26","65-130","inc hosp",16.539523,403403
"35","2022-11-19","65-130","rate hosp",8.2,403403
"35","2022-11-19","65-130","inc hosp",33.079046,403403
"35","2022-11-12","65-130","rate hosp",2.5,403403
"35","2022-11-12","65-130","inc hosp",10.085075,403403
"35","2022-11-05","65-130","rate hosp",1.6,403403
"35","2022-11-05","65-130","inc hosp",6.454448,403403
"35","2022-10-29","65-130","rate hosp",0.8,403403
"35","2022-10-29","65-130","inc hosp",3.227224,403403
"35","2022-10-22","65-130","rate hosp",0.8,403403
"35","2022-10-22","65-130","inc hosp",3.227224,403403
"35","2022-10-15","65-130","rate hosp",0,403403
"35","2022-10-15","65-130","inc hosp",0,403403
"35","2022-10-08","65-130","rate hosp",0,403403
"35","2022-10-08","65-130","inc hosp",0,403403
"27","2023-09-30","65-130","rate hosp",0,997532
"27","2023-09-30","65-130","inc hosp",0,997532
"27","2023-09-23","65-130","rate hosp",0,997532
"27","2023-09-23","65-130","inc hosp",0,997532
"27","2023-09-16","65-130","rate hosp",0,997532
"27","2023-09-16","65-130","inc hosp",0,997532
"27","2023-09-09","65-130","rate hosp",0,997532
"27","2023-09-09","65-130","inc hosp",0,997532
"27","2023-09-02","65-130","rate hosp",0,997532
"27","2023-09-02","65-130","inc hosp",0,997532
"27","2023-08-26","65-130","rate hosp",0,997532
"27","2023-08-26","65-130","inc hosp",0,997532
"27","2023-08-19","65-130","rate hosp",0,997532
"27","2023-08-19","65-130","inc hosp",0,997532
"27","2023-08-12","65-130","rate hosp",0,997532
"27","2023-08-12","65-130","inc hosp",0,997532
"27","2023-08-05","65-130","rate hosp",0,997532
"27","2023-08-05","65-130","inc hosp",0,997532
"27","2023-07-29","65-130","rate hosp",0,997532
"27","2023-07-29","65-130","inc hosp",0,997532
"27","2023-07-22","65-130","rate hosp",0.2,997532
"27","2023-07-22","65-130","inc hosp",1.995064,997532
"27","2023-07-15","65-130","rate hosp",0.2,997532
"27","2023-07-15","65-130","inc hosp",1.995064,997532
"27","2023-07-08","65-130","rate hosp",0,997532
"27","2023-07-08","65-130","inc hosp",0,997532
"27","2023-07-01","65-130","rate hosp",0.2,997532
"27","2023-07-01","65-130","inc hosp",1.995064,997532
"27","2023-06-24","65-130","rate hosp",0,997532
"27","2023-06-24","65-130","inc hosp",0,997532
"27","2023-06-17","65-130","rate hosp",0,997532
"27","2023-06-17","65-130","inc hosp",0,997532
"27","2023-06-10","65-130","rate hosp",0,997532
"27","2023-06-10","65-130","inc hosp",0,997532
"27","2023-06-03","65-130","rate hosp",0,997532
"27","2023-06-03","65-130","inc hosp",0,997532
"27","2023-05-27","65-130","rate hosp",0,997532
"27","2023-05-27","65-130","inc hosp",0,997532
"27","2023-05-20","65-130","rate hosp",0,997532
"27","2023-05-20","65-130","inc hosp",0,997532
"27","2023-05-13","65-130","rate hosp",0.4,997532
"27","2023-05-13","65-130","inc hosp",3.990128,997532
"27","2023-05-06","65-130","rate hosp",0,997532
"27","2023-05-06","65-130","inc hosp",0,997532
"27","2023-04-29","65-130","rate hosp",0,997532
"27","2023-04-29","65-130","inc hosp",0,997532
"27","2023-04-22","65-130","rate hosp",0.4,997532
